CBSA Code,CBSA_title,metro_micro_area,user_est,pop_est,inter_cbsa_connections,outer_county_inter_cbsa_connections,outer_cbsa_connections,total inter_cbsa connections,total connections,coverage est,rescaled total inter_cbsa connections,rescaled outer_cbsa_connections,rescaled total connections,normed pop_est
10100,"Aberdeen, SD",Micropolitan Statistical Area,22110,42536,7907630.599134538,713997.3903135201,15979271.33229773,8621627.98944806,24600899.32174579,0.5197949971788602,0.09951480391904645,0.15145720429232892,0.12803620535891877,0.12294522317380845
10140,"Aberdeen, WA",Micropolitan Statistical Area,40372,76176,11237518.943409408,,20741353.44857839,11237518.943409408,31978872.3919878,0.5299831968073934,0.12721515269169265,0.19281466042981396,0.16323562692875437,0.22017762179067218
10180,"Abilene, TX",Metropolitan Statistical Area,89926,178904,28020161.70595482,6581010.43922108,63173473.820810735,34601172.145175904,97774645.96598664,0.502649465635201,0.4130057452523525,0.6192051983276989,0.5262291876727979,0.5171006255098511
10220,"Ada, OK",Micropolitan Statistical Area,20069,38341,8252010.785584329,,15456690.540390722,8252010.785584329,23708701.325975053,0.5234344435460734,0.09458624767904623,0.14548535392827514,0.12253477974210597,0.11082007715128338
10300,"Adrian, MI",Micropolitan Statistical Area,52549,98924,17765948.792832155,,31793215.08093091,17765948.792832155,49559163.87376307,0.5312057741296349,0.20065783681290036,0.29487416290678603,0.25239171201701643,0.2859279964558451
10420,"Akron, OH",Metropolitan Statistical Area,371366,699833,150135254.5688685,24629197.456820242,241869218.3923961,174764452.02568874,416633670.41808486,0.5306494549413932,1.9759496968276886,2.2456286412735356,2.1240295194609407,2.022783627266219
10460,"Alamogordo, NM",Micropolitan Statistical Area,36019,68454,9263567.857410109,,24557160.441840943,9263567.857410109,33820728.29925105,0.5261781634382213,0.10562725010323099,0.22993780802435898,0.17388576915901735,0.19785810389175953
10500,"Albany, GA",Metropolitan Statistical Area,77389,151074,40379501.972728394,23102743.019628983,83664329.15294142,63482244.99235737,147146574.14529878,0.512258892992838,0.7435210651315991,0.8046664359377959,0.7770957874089781,0.4366613373556502
10540,"Albany, OR",Metropolitan Statistical Area,68513,131011,15042976.821816001,,39498017.53040266,15042976.821816001,54540994.35221866,0.5229560876567616,0.17258341985138276,0.37211325081864893,0.2821445946786913,0.37867163422098504
10580,"Albany-Schenectady-Troy, NY",Metropolitan Statistical Area,481195,895503,146273067.86330467,118920125.58377928,271132201.8782775,265193193.44708395,536325395.32536143,0.5373460502086537,2.961002808540805,2.4859483442278196,2.700151962505523,2.5883443715397543
10620,"Albemarle, NC",Micropolitan Statistical Area,33247,62890,15949244.16247304,,28209547.057141293,15949244.16247304,44158791.219614334,0.5286532040069963,0.18100882326636533,0.2628998294704531,0.22597490580157378,0.18177602702183593
10660,"Albert Lea, MN",Micropolitan Statistical Area,16105,30656,5285911.06839048,,10248429.092533795,5285911.06839048,15534340.160924274,0.5253457724425887,0.06036776782370562,0.0961118903070511,0.07999474807754552,0.08860750332932744
10700,"Albertville, AL",Micropolitan Statistical Area,50675,98299,20458252.2177748,,37759941.72518452,20458252.2177748,58218193.94295932,0.5155189778125921,0.23809724924571582,0.36087077960812636,0.3055117915173859,0.28412150866941405
10740,"Albuquerque, NM",Metropolitan Statistical Area,469004,922905,145091944.79910126,54055893.922507584,239637244.1983902,199147838.72160885,438785082.919999,0.5081823156229515,2.35118367064037,2.323270772149491,2.3358567897590956,2.667546576857807
10780,"Alexandria, LA",Metropolitan Statistical Area,77165,151244,48013091.418205984,8704473.4260159,65208129.346108116,56717564.84422188,121925694.19033,0.5102020576022851,0.6669693513531612,0.6296868094737401,0.6464976300618832,0.4371527020335595
10820,"Alexandria, MN",Micropolitan Statistical Area,21230,39511,6627190.70390663,,15818767.64095837,6627190.70390663,22445958.344865,0.5373187213687327,0.07399936662740074,0.1450459925554493,0.11301083557146215,0.11420182228748227
10860,"Alice, TX",Micropolitan Statistical Area,18437,38443,8314334.736918408,,13974281.755943762,8314334.736918408,22288616.492862172,0.47959316390500223,0.10401237866392783,0.14355607360371397,0.1257256916738829,0.11111489595802893
10900,"Allentown-Bethlehem-Easton, PA-NJ",Metropolitan Statistical Area,453766,867198,121968403.21261787,64485080.495353654,266826905.34601718,186453483.7079715,453280389.0539887,0.5232553580612501,2.1378996941501778,2.512354937924329,2.343511838606276,2.506532152667866
10940,"Alma, MI",Micropolitan Statistical Area,20223,41409,5111626.726892448,,13376939.225237343,5111626.726892448,18488565.952129792,0.4883720930232558,0.06279698605236589,0.13494940525042765,0.1024156424490075,0.11968776439731602
10980,"Alpena, MI",Micropolitan Statistical Area,15702,28606,5813237.62152063,,8313157.314333168,5813237.62152063,14126394.935853798,0.5489058239530169,0.06354051696652184,0.07461621588833288,0.06962214686629481,0.08268222338983366
11020,"Altoona, PA",Metropolitan Statistical Area,64952,121369,31598929.09292392,,37064877.734677136,31598929.09292392,68663806.82760106,0.5351613674002422,0.3542567359087196,0.3412265987002216,0.34710193036509013,0.35080258584215623
11060,"Altus, OK",Micropolitan Statistical Area,12464,24468,3789910.376825232,,10759586.39354472,3789910.376825232,14549496.770369953,0.509400032695766,0.04463756325195422,0.1040642763656611,0.07726857623532755,0.07072182905343109
11100,"Amarillo, TX",Metropolitan Statistical Area,136738,271776,45718863.34171315,32961475.44214437,96722178.01294133,78680338.78385752,175402516.79679886,0.5031275756505358,0.93825007412222,0.9471374446291106,0.943130100076937,0.7855360394321272
11140,"Americus, GA",Micropolitan Statistical Area,17419,33473,11484506.06449236,1393767.849321396,20901241.502576306,12878273.913813755,33779515.41639006,0.5203895677112897,0.14847713660794337,0.19788303457768228,0.17560575290918587,0.09674970508032937
11180,"Ames, IA",Metropolitan Statistical Area,56764,99466,12132144.381174805,,47109868.621279895,12132144.381174805,59242013.0024547,0.5706874710956508,0.1275468505001934,0.4067041603622721,0.2808312124517551,0.2874945826642381
11220,"Amsterdam, NY",Micropolitan Statistical Area,25601,48768,6955361.603200001,,18687088.420025486,6955361.603200001,25642450.023225486,0.5249548884514436,0.07949288086964529,0.1753818780276334,0.13214521426116277,0.14095807418986953
11260,"Anchorage, AK",Metropolitan Statistical Area,207858,400971,40622376.5193505,10327985.662625281,109446955.04467414,50950362.18197578,160397317.22664994,0.5183866164884743,0.5896903246310248,1.0401954815776688,0.8370612266237838,1.1589587427408583
11380,"Andrews, TX",Micropolitan Statistical Area,9576,19439,3448293.6604788,,7529849.387529336,3448293.6604788,10978143.048008136,0.49261793302124596,0.041997605837680495,0.07530800312091092,0.060288235577720894,0.05618610572869246
11420,"Angola, IN",Micropolitan Statistical Area,18431,34152,4197373.83557758,,12504665.669848127,4197373.83557758,16702039.505425707,0.5396755680487234,0.04666329486822604,0.11415748373543155,0.08372413229017739,0.09871227341150804
11460,"Ann Arbor, MI",Metropolitan Statistical Area,201598,376078,50339642.35343175,,175463286.3637905,50339642.35343175,225802928.71722227,0.5360536909896352,0.5634201075038279,1.6126607972273728,1.1395547239942625,1.087008501992654
11500,"Anniston-Oxford-Jacksonville, AL",Metropolitan Statistical Area,62038,115233,34710994.72801681,,59608910.82199634,34710994.72801681,94319905.55001315,0.5383700849583019,0.386826881728574,0.5455007180610039,0.4739541640936311,0.333067211350091
11540,"Appleton, WI",Metropolitan Statistical Area,127231,246645,32600760.30955034,9711448.7989859,86414958.70104736,42312209.10853624,128727167.8095836,0.5158466622068154,0.49212517550225865,0.8253408900830862,0.6750928299297605,0.7128978881348501
11580,"Arcadia, FL",Micropolitan Statistical Area,17911,33912,6008483.964235051,,13231028.84866396,6008483.964235051,19239512.81289901,0.5281611229063459,0.0682541375362033,0.12342190519752184,0.09854657756019974,0.09801858210151854
11620,"Ardmore, OK",Micropolitan Statistical Area,24600,48081,9733038.3176718,,18310874.4215526,9733038.3176718,28043912.739224397,0.5116366132151994,0.11413460097395785,0.1763244463261994,0.14828284079398768,0.13897238281502455
11660,"Arkadelphia, AR",Micropolitan Statistical Area,11823,21078,5218042.11118596,,14026111.94726723,5218042.11118596,19244154.05845319,0.5609165955024196,0.05581356938820994,0.12319811742591617,0.09281420339079915,0.06092343929982919
11680,"Arkansas City-Winfield, KS",Micropolitan Statistical Area,17529,34069,5965076.9620486805,,11159054.638696719,5965076.9620486805,17124131.6007454,0.5145146614224074,0.06955827507671793,0.10685496572299828,0.09003776540940676,0.09847237183347
11700,"Asheville, NC",Metropolitan Statistical Area,259855,478920,88438925.53890245,31328681.75580136,184428874.5897015,119767607.29470381,304196481.8844053,0.5425854004844233,1.3243469527993568,1.6746570122908713,1.5167010558708478,1.3842610090840781
11740,"Ashland, OH",Micropolitan Statistical Area,26898,52211,8199112.459198207,,19636916.663364038,8199112.459198207,27836029.122562245,0.5151787937407826,0.09548592783613152,0.1877934234733651,0.14617167050606397,0.1509096541077608
11780,"Ashtabula, OH",Micropolitan Statistical Area,50592,96447,19563718.99612291,,28345653.5468088,19563718.99612291,47909372.54293171,0.5245575290055678,0.22376326919113493,0.266230869085152,0.2470820888078764,0.27876852406066166
11820,"Astoria, OR",Micropolitan Statistical Area,22715,41930,5421726.2491777,,13935826.92298797,5421726.2491777,19357553.17216567,0.5417362270450752,0.06004546522456038,0.12673889760953208,0.09666660989220617,0.12119365261608493
11860,"Atchison, KS",Micropolitan Statistical Area,8439,16117,2620718.492708766,,6441877.362254793,2620718.492708766,9062595.85496356,0.5236086120245703,0.030029223300550276,0.0606136911485277,0.04682305414102334,0.04658426184625425
11900,"Athens, OH",Micropolitan Statistical Area,36523,62032,12878518.214477016,,27592910.729566693,12878518.214477016,40471428.94404371,0.5887767603817384,0.13123381197703982,0.23089361126455182,0.18595668043265876,0.17929608058862342
11940,"Athens, TN",Micropolitan Statistical Area,28676,53542,11600744.967900699,,22674038.2602923,11600744.967900699,34274783.228193,0.5355795450300699,0.12995482372022898,0.20857869850362465,0.17312693512324634,0.15475675049774432
11980,"Athens, TX",Micropolitan Statistical Area,42826,82865,11344575.8008359,,33603294.36565801,11344575.8008359,44947870.16649391,0.5168165087793399,0.13169897364877164,0.3203395332763911,0.23528088534935127,0.23951137667617164
12020,"Athens-Clarke County, GA",Metropolitan Statistical Area,121019,220023,30312792.49763679,19550061.553165354,114856640.96654534,49862854.05080214,164719495.01734748,0.550028860619117,0.5439038865827994,1.0288112226646544,0.8101649121445577,0.6359501795742631
12060,"Atlanta-Sandy Springs-Roswell, GA",Metropolitan Statistical Area,3161232,6268860,615525442.2354537,1170514744.5803587,2312035876.823193,1786040186.8158126,4098076063.6390057,0.504275418497143,21.249755390240598,22.588730838818623,21.98498241118264,18.11939043975364
12100,"Atlantic City-Hammonton, NJ",Metropolitan Statistical Area,141751,273176,59353878.64379401,,93490002.71974407,59353878.64379401,152843881.3635381,0.5188999033590066,0.6862715919148134,0.8876599849795209,0.7968532970853698,0.7895825720737328
12140,"Auburn, IN",Micropolitan Statistical Area,22312,43371,5925050.310273767,,15052673.209534952,5925050.310273767,20977723.51980872,0.5144451361508843,0.06910086501362692,0.14415829190897683,0.11031465159533584,0.1253586908564803
12180,"Auburn, NY",Micropolitan Statistical Area,40240,74863,15439451.26429152,,25819574.73210784,15439451.26429152,41259025.99639936,0.5375151944218105,0.17233425964089297,0.2366592040558335,0.2076548753435063,0.2163825522489379
12220,"Auburn-Opelika, AL",Metropolitan Statistical Area,100364,182595,46262160.93955711,,116768341.4727863,46262160.93955711,163030502.4123434,0.549653604972754,0.5049720509453834,1.04664906807628,0.8024051219108438,0.5277690197813982
12260,"Augusta-Richmond County, GA-SC",Metropolitan Statistical Area,322516,622275,139272084.59758675,102048634.01292057,255489760.15919468,241320718.6105073,496810478.76970196,0.5182853240126953,2.7935484353907594,2.428676369986755,2.5931983827017087,1.7986114996821905
12300,"Augusta-Waterville, ME",Micropolitan Statistical Area,67629,124136,22261709.461517062,,41882513.75809764,22261709.461517062,64144223.2196147,0.5447976412966424,0.2451623631775508,0.37875866859598567,0.3185196556850201,0.3588002685702437
12380,"Austin, MN",Micropolitan Statistical Area,20413,39976,5267319.526937916,,12805108.810361382,5267319.526937916,18072428.3372993,0.5106313788272964,0.0618888869885954,0.12354945504017238,0.09574650238124449,0.11554584920058696
12420,"Austin-Round Rock, TX",Metropolitan Statistical Area,1237187,2446554,299829310.65395004,178936616.6607824,873904338.9330436,478765927.31473243,1352670266.247776,0.5056855479176017,5.680325204004087,8.514289516305288,7.236445699717447,7.07147187175037
12460,"Bainbridge, GA",Micropolitan Statistical Area,15252,29705,9183299.121711107,,19086499.472596727,9183299.121711107,28269798.594307832,0.5134489143241878,0.10730797460039317,0.1831445944156397,0.14894961345515392,0.08585875151349398
12540,"Bakersfield, CA",Metropolitan Statistical Area,414654,919600,133418361.32236013,,157519073.05286744,133418361.32236013,290937434.3752276,0.45090691605045674,1.7752487387484386,1.721120632634503,1.7455271734653364,2.65799386944316
12580,"Baltimore-Columbia-Towson, MD",Metropolitan Statistical Area,1466778,2861168,403108067.9060118,381500988.5370528,867236836.4745126,784609056.4430647,1651845892.9175773,0.5126500785693116,9.182539296722595,8.334542170292663,8.716906859851106,8.269864075083674
12620,"Bangor, ME",Metropolitan Statistical Area,84109,152177,33610059.79452083,,50269719.96269438,33610059.79452083,83879779.7572152,0.5527050736970764,0.3648432711632276,0.44810323027616544,0.41056104124435233,0.4398494270011437
12660,"Baraboo, WI",Micropolitan Statistical Area,34995,66347,9567127.35269565,,23742391.327212572,9567127.35269565,33309518.679908223,0.5274541426138333,0.10882466893531234,0.2217710288536606,0.17084314419354263,0.19176807226614326
12680,"Bardstown, KY",Micropolitan Statistical Area,24667,47457,11672694.37626961,,19302000.41335797,11672694.37626961,30974694.78962758,0.519775797037318,0.13473659526525902,0.18295796775316878,0.16121479251500956,0.1371687854090518
12700,"Barnstable Town, MA",Metropolitan Statistical Area,126239,229221,35751529.43137421,,80190802.81504834,35751529.43137421,115942332.24642254,0.5507305177099829,0.3894807429678338,0.7173820052076856,0.5695302490702534,0.6625358990296113
12740,"Barre, VT",Micropolitan Statistical Area,32565,59806,9683524.87946298,,24494407.860586364,9683524.87946298,34177932.74004935,0.5445105842223188,0.10669833780340017,0.22162853674491761,0.1698061325533226,0.17286209368847066
12780,"Bartlesville, OK",Micropolitan Statistical Area,27204,52614,8361177.367670688,,19345897.640319683,8361177.367670688,27707075.00799037,0.5170486942638841,0.0970211678048619,0.1843412380532569,0.14496833157500894,0.15207447743245153
12820,"Bastrop, LA",Micropolitan Statistical Area,12807,24972,8322377.990226588,,16887489.080671098,8322377.990226588,25209867.070897687,0.5128543969245555,0.09736073880428128,0.16223182659864754,0.1329812400427264,0.07217858080440909
12860,"Batavia, NY",Micropolitan Statistical Area,30489,57422,10268636.360132592,,21485877.14449735,10268636.360132592,31754513.50462994,0.5309637421197451,0.11603217051048445,0.19936700408890665,0.16179105391468102,0.16597142667590814
12900,"Batesville, AR",Micropolitan Statistical Area,19657,38146,8840881.363866553,,14968882.202459252,8840881.363866553,23809763.566325806,0.5153095999580559,0.10293375990157819,0.14311534359096073,0.12499733552878756,0.1102564529619169
12940,"Baton Rouge, LA",Metropolitan Statistical Area,442968,857121,223280775.25710356,151369649.77200097,336451577.5582263,374650425.02910453,711102002.5873308,0.5168091786340552,4.349371642194102,3.2074316532293192,3.7223361449616585,2.477405788789681
12980,"Battle Creek, MI",Metropolitan Statistical Area,68731,133412,27984681.02994018,,47456091.54809171,27984681.02994018,75440772.5780319,0.5151785446586514,0.3259065586166949,0.45383633072682883,0.39615237629633576,0.3856114377013385
13020,"Bay City, MI",Metropolitan Statistical Area,54089,102768,18802345.37577329,,33083780.45171108,18802345.37577329,51886125.82748437,0.526321423011054,0.21433420549319435,0.3096913980393848,0.2666945267190889,0.2970386189375105
13060,"Bay City, TX",Micropolitan Statistical Area,18378,36043,7032430.040197411,,14613656.438864447,7032430.040197411,21646086.479061857,0.5098909635712898,0.08274821081441498,0.14120388238365314,0.11484602807511178,0.10417798285813377
13100,"Beatrice, NE",Micropolitan Statistical Area,11294,21481,4456537.344853362,,8297655.832923064,4456537.344853362,12754193.177776426,0.5257669568455845,0.050855130022221556,0.07775479651044132,0.06562564853880185,0.06208826262451992
13140,"Beaumont-Port Arthur, TX",Metropolitan Statistical Area,204164,410907,98221172.74904539,36994974.77433038,136424164.78356436,135216147.52337575,271640312.3069401,0.4968618203145724,1.632764086218978,1.352759951769297,1.4790147356677639,1.1876775629744243
13180,"Beaver Dam, WI",Micropolitan Statistical Area,47521,89451,13852151.86934304,,33066033.3813109,13852151.86934304,46918185.25065394,0.5312517467663861,0.1564398462454519,0.30665269716267196,0.2389212293091699,0.25854742237446726
13220,"Beckley, WV",Metropolitan Statistical Area,60698,113173,27699072.019527636,5487175.168933535,41101868.14147645,33186247.18846117,74288115.32993762,0.5363293365025227,0.3712419950601491,0.3775679037825468,0.3747155307621361,0.3271130276060143
13260,"Bedford, IN",Micropolitan Statistical Area,23619,44650,11797690.751117207,,16237454.467863588,11797690.751117207,28035145.218980797,0.5289809630459127,0.13380966153335208,0.1512317450185626,0.14337607035215305,0.12905548746263276
13300,"Beeville, TX",Micropolitan Statistical Area,11586,30824,4129843.8221754003,,8569966.855221732,4129843.8221754003,12699810.677397132,0.37587594082533093,0.06592036559297863,0.11233101269178171,0.09140429947890807,0.0890930872463201
13340,"Bellefontaine, OH",Micropolitan Statistical Area,23673,45958,7475304.854578704,,16362777.532721333,7475304.854578704,23838082.387300037,0.5151007441577092,0.08706973815425724,0.15650560961971424,0.12519674711344142,0.13283610510207564
13380,"Bellingham, WA",Metropolitan Statistical Area,127836,231793,47868165.6267249,,73893720.7248297,47868165.6267249,121761886.3515546,0.5515093208164181,0.5207441928180495,0.6601152079321967,0.5972723594523691,0.6699699575683323
13420,"Bemidji, MN",Micropolitan Statistical Area,24164,46424,8111948.565719795,,16688726.163833948,8111948.565719795,24800674.729553744,0.5205066344993968,0.09350383552070962,0.15796540277639695,0.12889947037643856,0.1341830223956386
13460,"Bend-Redmond, OR",Metropolitan Statistical Area,110523,207819,24845995.683441117,,79742802.2017159,24845995.683441117,104588797.88515702,0.5318233655248077,0.28029767702113567,0.7387357880889155,0.5320245380659792,0.6006759764612963
13500,"Bennettsville, SC",Micropolitan Statistical Area,14287,26344,11573392.137613488,,19974897.694653265,11573392.137613488,31548289.832266755,0.5423246279987853,0.12803592651802215,0.18146392350590748,0.1573730641795227,0.07614418279318248
13540,"Bennington, VT",Micropolitan Statistical Area,20234,37346,6472696.063363064,,13895043.564851318,6472696.063363064,20367739.62821438,0.5417983184276763,0.0716767109974719,0.126353512690368,0.10169956322078798,0.10794414859528519
13620,"Berlin, NH-VT",Micropolitan Statistical Area,20728,36718,6057685.190394071,833128.8709219501,12156568.255221222,6890814.061316021,19047382.316537242,0.5645187646385968,0.07323566946843502,0.10609567261268203,0.09127898926608163,0.10612898966747929
13660,"Big Rapids, MI",Micropolitan Statistical Area,21793,39340,4146539.5034596804,,16509148.123038424,4146539.5034596804,20655687.626498103,0.5539654295882054,0.04490902755159347,0.14682738393296818,0.1008720622892093,0.11370756722911474
13700,"Big Spring, TX",Micropolitan Statistical Area,18716,36081,6665871.85184408,97540.42581696,13041797.25549754,6763412.2776610395,19805209.533158578,0.5187217649178237,0.0782279406958026,0.123870540816877,0.1032901425089157,0.10428781731554877
13720,"Big Stone Gap, VA",Micropolitan Statistical Area,27421,52203,12228682.375990061,4032379.35694812,18874319.91227793,16261061.732938182,35135381.64521611,0.5252763251154148,0.18573407133202244,0.17703068300747293,0.18095506938933872,0.15088653106409447
13740,"Billings, MT",Metropolitan Statistical Area,95031,180467,36912257.02204378,2224751.566008988,63191892.16230293,39137008.588052765,102328900.75035569,0.5265838075659262,0.44591351385411054,0.5912333442392131,0.5257081554147954,0.5216182901661578
13780,"Binghamton, NY",Metropolitan Statistical Area,131760,243394,49414391.74235412,7802191.80240523,74472433.87908554,57216583.54475935,131689017.42384489,0.5413444867170103,0.634130600827748,0.6777770971984907,0.6580967486277677,0.7035012612649505
13820,"Birmingham-Hoover, AL",Metropolitan Statistical Area,612303,1188146,393424971.43382484,144217217.45262986,442042837.0369873,537642188.8864547,979685025.923442,0.5153432322290358,6.259321668679799,4.226032577374301,5.142849306993054,3.434193979995012
13900,"Bismarck, ND",Metropolitan Statistical Area,72548,140692,23737711.92495261,10699200.575851325,50528972.04055064,34436912.50080393,84965884.54135457,0.5156512097347398,0.4006809301728904,0.4827802354101963,0.44576138902307966,0.40665340743768713
13940,"Blackfoot, ID",Micropolitan Statistical Area,22966,48957,7394765.7106668595,,17260563.042763423,7394765.7106668595,24655328.753430285,0.4691055415977286,0.09457674488886392,0.1812798174112949,0.1421851172342165,0.1415043560964863
13980,"Blacksburg-Christiansburg-Radford, VA",Metropolitan Statistical Area,103124,181437,28613149.919193372,18821145.490943454,74896438.4670705,47434295.41013683,122330733.87720734,0.5683735952424257,0.5007132307301764,0.6492206610170245,0.5822581729272206,0.5244219592106988
14010,"Bloomington, IL",Metropolitan Statistical Area,98881,186102,33073433.694825154,1921464.68853366,76492072.59461635,34994898.383358814,111486970.97797516,0.5313269067500618,0.3951604164711357,0.709283209534986,0.5676442104044701,0.53790558404862
14020,"Bloomington, IN",Metropolitan Statistical Area,92780,161901,27497888.52149773,3603555.94782645,72877938.26881406,31101444.46932418,103979382.73813823,0.5730662565394902,0.32561636964956986,0.6265508174990608,0.49085848654289116,0.46795548657755226
14100,"Bloomsburg-Berwick, PA",Metropolitan Statistical Area,44941,82244,13073157.43899258,2381028.0963064,32332160.68302692,15454185.53529898,47786346.2183259,0.5464349982977481,0.16968291703290697,0.29151525148413354,0.23658065172110895,0.23771645041157377
14140,"Bluefield, WV-VA",Micropolitan Statistical Area,53326,98262,26227477.68280092,4937739.265908906,39640305.36790317,31165216.948709823,70805522.31661299,0.5426919867293563,0.3445460319966638,0.3598724847839927,0.3529617368823684,0.28401456459245733
14180,"Blytheville, AR",Micropolitan Statistical Area,19897,39638,12781648.694491584,,23034980.675032783,12781648.694491584,35816629.36952437,0.5019678086684495,0.15277120959600538,0.2260877572185618,0.19302908508695088,0.11456890060568506
14220,"Bogalusa, LA",Micropolitan Statistical Area,23209,44807,17070876.607690416,,23386062.159753364,17070876.607690416,40456938.767443776,0.5179771017921307,0.1977314581323395,0.22243934032043577,0.21129847508864946,0.12950927719458424
14260,"Boise City, ID",Metropolitan Statistical Area,402718,809876,103963681.83101346,43095049.646288835,222163144.1735638,147058731.47730228,369221875.6508661,0.4972588396248315,1.7743480370569105,2.201174946224733,2.0087172909656528,2.3408497640377868
14340,"Boone, IA",Micropolitan Statistical Area,14063,26678,3122732.1273999056,,12097259.22017793,3122732.1273999056,15219991.347577836,0.5271384661518854,0.03554189094680828,0.1130647790368834,0.07810945417272008,0.07710956986625123
14380,"Boone, NC",Micropolitan Statistical Area,32482,54276,8350807.064118517,,29518303.507550538,8350807.064118517,37869110.57166906,0.5984597243717297,0.08371899935719382,0.24300853412509296,0.17118435971090212,0.1568782897541289
14420,"Borger, TX",Micropolitan Statistical Area,10282,20209,3696408.955774158,,7583241.914787286,3696408.955774158,11279650.870561443,0.5087832153990797,0.043589084264820395,0.07343231082904604,0.059975901950996405,0.05841169868157549
14460,"Boston-Cambridge-Newton, MA-NH",Metropolitan Statistical Area,2563158,4995283,739637422.2003415,637745130.9458781,1337992202.6285846,1377382553.1462197,2715374755.774804,0.513115673326216,16.105336534525893,12.847048451197749,14.31622124983538,14.438268366826486
14500,"Boulder, CO",Metropolitan Statistical Area,178109,334776,34321578.316746645,,163064922.4540106,34321578.316746645,197386500.77075726,0.5320243984037087,0.3870492310621487,1.5100594970110637,1.0036904795613588,0.9676300083043751
14540,"Bowling Green, KY",Metropolitan Statistical Area,98755,184702,43295701.1478728,10610840.341544699,75887030.75406629,53906541.48941749,129793572.24348378,0.5346720663555349,0.6049012491963853,0.6992703682214025,0.6567190224971367,0.5338590514070145
14580,"Bozeman, MT",Micropolitan Statistical Area,69727,124974,18612997.92773606,,65252468.43440488,18612997.92773606,83865466.36214094,0.5579320498663722,0.20015457730965444,0.57620987322699,0.4066453051421944,0.3612224073942904
14620,"Bradford, PA",Micropolitan Statistical Area,21506,39714,10068029.29190938,,13130780.942228314,10068029.29190938,23198810.23413769,0.5415218814523846,0.11154727557356858,0.11946470258347816,0.11589470873987778,0.11478856952051507
14660,"Brainerd, MN",Micropolitan Statistical Area,51949,96378,12401907.814604593,3017703.437992512,33529749.07860021,15419611.252597105,48949360.331197314,0.5390130527713793,0.17163452390655065,0.3064757250980358,0.24567538459413493,0.27856908780903966
14700,"Branson, MO",Micropolitan Statistical Area,47310,87369,8915802.132278737,1998303.756088068,36606368.41111259,10914105.888366805,47520474.299479395,0.5414964117707654,0.12092694657479709,0.33306279568212366,0.23741004455827755,0.2525296502603082
14720,"Breckenridge, CO",Micropolitan Statistical Area,17596,31407,2420136.6682395604,,18411057.68718209,2420136.6682395604,20831194.35542165,0.5602572674881395,0.02591689088109441,0.16190352337570357,0.1005867041350487,0.09077817905350297
14740,"Bremerton-Silverdale, WA",Metropolitan Statistical Area,150767,279622,39166921.01254564,,98514464.80358604,39166921.01254564,137681385.81613168,0.5391814664082225,0.4358278549719065,0.9001815487204679,0.6908029430370036,0.8082139645078679
14780,"Brenham, TX",Micropolitan Statistical Area,19407,36531,8769967.038680047,,18360397.522456516,8769967.038680047,27130364.561136562,0.5312474336864581,0.09904478717733083,0.17027476707553704,0.13815693518417868,0.10558848852177911
14820,"Brevard, NC",Micropolitan Statistical Area,17854,32955,5322563.694531864,,13371584.692769382,5322563.694531864,18694148.387301244,0.5417690790471855,0.05894366826432007,0.12160004201782942,0.09334807729717096,0.09525248800293534
14860,"Bridgeport-Stamford-Norwalk, CT",Metropolitan Statistical Area,465216,965260,150916071.36764926,,307158138.6217215,150916071.36764926,458074209.98937076,0.4819592648612809,1.8786923417601988,3.1399067749154788,2.5712210445400836,2.7899686411686653
15020,"Brookhaven, MS",Micropolitan Statistical Area,17704,34938,13269649.484760983,,21855231.121298566,13269649.484760983,35124880.60605955,0.50672620069838,0.15711461947936453,0.21249421108319697,0.18752337133445854,0.10098411245172371
15060,"Brookings, OR",Micropolitan Statistical Area,12838,23622,2093711.881662324,,7155997.857725654,2093711.881662324,9249709.739387978,0.5434764202861739,0.023113553454349692,0.06487159196685742,0.0460427552470626,0.06827656718571806
15100,"Brookings, SD",Micropolitan Statistical Area,19896,34848,5073713.2328496,,17674717.666252464,5073713.2328496,22748430.899102062,0.5709366391184573,0.05331734439328306,0.15252099542790007,0.10778974334145874,0.10072397821047764
15180,"Brownsville-Harlingen, TX",Metropolitan Statistical Area,187946,424108,74444581.95736277,,70485202.7979848,74444581.95736277,144929784.75534755,0.44315598856894944,1.0078757131959537,0.7836215867554515,0.8847385089313746,1.2258334754043059
15220,"Brownwood, TX",Micropolitan Statistical Area,19751,38091,7271447.5462935,,14048823.811233172,7271447.5462935,21320271.35752667,0.5185214355097004,0.08413654383257745,0.1334867966933762,0.11123460558726757,0.11009748203671096
15260,"Brunswick, GA",Metropolitan Statistical Area,59582,113671,24408234.125566833,5033243.99107113,52873437.65669799,29441478.116637964,82314915.77333595,0.524161835472548,0.336995980348367,0.4969780540661594,0.42484161156481376,0.32855243707424253
15340,"Bucyrus, OH",Micropolitan Statistical Area,21989,41505,6571973.282247649,,14368287.727585342,6571973.282247649,20940261.00983299,0.5297915913745332,0.0744254099047244,0.13361801485720948,0.10692787486570038,0.11996524092131182
15380,"Buffalo-Cheektowaga-Niagara Falls, NY",Metropolitan Statistical Area,611684,1160602,417228126.9001531,64176169.56514996,271225595.67585534,481404296.46530306,752629892.1411583,0.5270402773732942,5.480203213980952,2.535431757037971,3.863238879091463,3.3545813406518814
